time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/04/21/09:42:02.344845,11304,1682088068,285548480,map,118.7794418334961,-200.91529846191406,78.15921020507812,-0.17731499747999616,-0.23105947332097382,0.9080295745824696,0.30108713910557844
2023/04/21/09:42:02.344937,11305,1682088068,325548480,map,118.6837158203125,-200.62205505371094,78.0678482055664,-0.13451222546826117,-0.21047507104626462,0.9214018634577332,0.2977000286984247
2023/04/21/09:42:02.345023,11306,1682088068,352548480,map,118.60801696777344,-200.4208984375,78.0100326538086,-0.09443232426279216,-0.182009108001253,0.9328759425697633,0.2961383825939748
2023/04/21/09:42:02.345116,11307,1682088068,385548480,map,118.5198974609375,-200.20770263671875,77.95409393310547,-0.07665767852255415,-0.16641208982480768,0.9375226958383622,0.29577332766559766
2023/04/21/09:42:02.345218,11308,1682088068,421548480,map,118.40452575683594,-199.95086669921875,77.89315032958984,-0.050093104693660746,-0.1341452054430722,0.9448218977977213,0.2946308530430129
2023/04/21/09:42:02.345324,11309,1682088068,455649344,map,118.31590270996094,-199.7548065185547,77.84880828857422,-0.04024462689451784,-0.1034134647006074,0.9496837053608471,0.292894065709576
2023/04/21/09:42:02.345417,11310,1682088068,481649344,map,118.21763610839844,-199.5426483154297,77.80333709716797,-0.04306297084937314,-0.08991718506538071,0.9513583050193062,0.2915096892499629
2023/04/21/09:42:02.345514,11311,1682088068,521649344,map,118.09270477294922,-199.28411865234375,77.7500991821289,-0.06261086308727963,-0.0653130723888799,0.9531883422550734,0.288524069721724
2023/04/21/09:42:02.345608,11312,1682088068,555752768,map,117.9962158203125,-199.09234619140625,77.7103271484375,-0.09219727688625944,-0.0415451047838139,0.9534620017424547,0.28404938096217086
2023/04/21/09:42:02.346664,11313,1682088068,583752768,map,117.88905334472656,-198.88681030273438,77.6655502319336,-0.10865918527264076,-0.029809565062868502,0.9528344983884003,0.28180002473056864
2023/04/21/09:42:02.346694,11314,1682088068,625752768,map,117.75362396240234,-198.6356201171875,77.60344696044922,-0.13726724378322885,-0.008648622876488602,0.9508659876818504,0.2773748585180158
2023/04/21/09:42:02.347010,11315,1682088068,651752768,map,117.64833068847656,-198.4467315673828,77.55035400390625,-0.15397987060051133,0.007455751159796781,0.9490159939133133,0.27496051844791775
2023/04/21/09:42:02.347030,11316,1682088068,685752768,map,117.52985382080078,-198.2404022216797,77.48634338378906,-0.15666365020478346,0.013004568158718212,0.9485707546056441,0.2747744822585907
2023/04/21/09:42:02.347051,11317,1682088068,721752768,map,117.3812026977539,-197.9877166748047,77.39945220947266,-0.1493035776594624,0.01704330045398676,0.9491260393347751,0.276727187896949
2023/04/21/09:42:02.347070,11318,1682088068,755752768,map,117.26789093017578,-197.79965209960938,77.33229064941406,-0.12594528318418674,0.013988217651045767,0.9511622378800335,0.2814828696955242
2023/04/21/09:42:02.347087,11319,1682088068,781752768,map,117.14352416992188,-197.5973358154297,77.26017761230469,-0.11006405563734226,0.010069098111851135,0.9521575567810425,0.28492190502004333
2023/04/21/09:42:02.347100,11320,1682088068,815752768,map,117.02651977539062,-197.41055297851562,77.19660186767578,-0.07562471458329079,-0.000887752241075196,0.9532694538650326,0.29250237397293993
2023/04/21/09:42:02.347120,11321,1682088068,856752768,map,116.86428833007812,-197.15728759765625,77.11589050292969,-0.04148689340057529,-0.011229678757138558,0.9524860071714878,0.3015345489759459
2023/04/21/09:42:02.347172,11322,1682088068,881752768,map,116.72901916503906,-196.95089721679688,77.05511474609375,-0.022392430623747524,-0.015655989849318496,0.9511971565440247,0.30737205608209867
2023/04/21/09:42:02.347185,11323,1682088068,911752768,map,116.60275268554688,-196.75997924804688,77.00569152832031,-0.0014066299956269107,-0.01925688323082642,0.9487284048924991,0.3155023938940928
2023/04/21/09:42:02.347495,11324,1682088069,53752768,map,115.99556732177734,-195.85816955566406,76.84550476074219,-0.03422640068739534,0.0036996674844434105,0.9393461370923375,0.3412383975597544
2023/04/21/09:42:02.442507,11325,1682088069,81752768,map,115.845703125,-195.6516876220703,76.81108093261719,-0.044953195101902974,0.009671259520777622,0.938175297640705,0.3430929431879308
2023/04/21/09:42:02.442539,11326,1682088069,121752768,map,115.6606674194336,-195.39663696289062,76.76432037353516,-0.07174192562751257,0.024555910346602806,0.9346935254117956,0.34727249864078635
2023/04/21/09:42:02.442559,11327,1682088069,153752768,map,115.52283477783203,-195.20518493652344,76.7252197265625,-0.09025228148700068,0.03332956975173301,0.9315635950742553,0.35061805225530834
2023/04/21/09:42:02.442766,11328,1682088069,181752768,map,115.37548065185547,-194.99778747558594,76.67888641357422,-0.09439898347144202,0.034764100961074046,0.9303664981360005,0.3525597997130538
2023/04/21/09:42:02.442909,11329,1682088069,211752768,map,115.23918151855469,-194.8056182861328,76.6318130493164,-0.09043371576730598,0.03288168309514185,0.9291463890184586,0.3569700037943852
2023/04/21/09:42:02.442928,11330,1682088069,251752768,map,115.05622863769531,-194.54788208007812,76.56629180908203,-0.06964615514606214,0.02276129490283091,0.9289852616166014,0.36279162153864947
2023/04/21/09:42:02.443009,11331,1682088069,283752768,map,114.90435028076172,-194.33567810058594,76.51508331298828,-0.05465377565835409,0.015327151905430004,0.9289096290969486,0.36593031842067997
2023/04/21/09:42:02.443099,11332,1682088069,323752768,map,114.71749877929688,-194.07322692871094,76.45874786376953,-0.020506117137778335,-0.001291969494253024,0.9277754574035205,0.37257308321448207
2023/04/21/09:42:02.443121,11333,1682088069,351860032,map,114.57887268066406,-193.87600708007812,76.42464447021484,0.01299837335400869,-0.014251060421406439,0.9250632866284202,0.3793229220769259
2023/04/21/09:42:02.443135,11334,1682088069,381860032,map,114.43146514892578,-193.66212463378906,76.39677429199219,0.02715666065930847,-0.0175911910453823,0.9232609609455489,0.3828083400082314
2023/04/21/09:42:02.443146,11335,1682088069,421860032,map,114.25167846679688,-193.3979034423828,76.37298583984375,0.04474463537331371,-0.019976186372204642,0.9197808113703073,0.38936116342731114
2023/04/21/09:42:02.443209,11336,1682088069,453860032,map,114.10453033447266,-193.18527221679688,76.3589859008789,0.045673252935287185,-0.016341388155975488,0.9174024647088376,0.39499333108751894
2023/04/21/09:42:02.443222,11337,1682088069,481860032,map,113.96109771728516,-192.99237060546875,76.34478759765625,0.03956485091159759,-0.012329257107562393,0.9168361164319725,0.3971073116417041
2023/04/21/09:42:02.443340,11338,1682088069,522860032,map,113.77428436279297,-192.7338104248047,76.33085632324219,0.01739583776835611,-0.001649009935967986,0.9163496575064596,0.39999748963149007
2023/04/21/09:42:02.443351,11339,1682088069,551860032,map,113.62716674804688,-192.52215576171875,76.3206787109375,-0.01143959204164577,0.009483564210880735,0.9160602350977354,0.4007654473582071
2023/04/21/09:42:02.443455,11340,1682088069,583860032,map,113.4918441772461,-192.32586669921875,76.30819702148438,-0.025725373440213913,0.014022708261106843,0.9157992407383317,0.4005662824255689
2023/04/21/09:42:02.444880,11341,1682088069,623860032,map,113.31409454345703,-192.0623779296875,76.28534698486328,-0.04974599378603713,0.01952874225752267,0.9151958664550497,0.3994504024643945
2023/04/21/09:42:02.444896,11342,1682088069,652860032,map,113.16831970214844,-191.84906005859375,76.26226806640625,-0.06306125270690953,0.016269969004084603,0.9152377814958937,0.39761598195638204
2023/04/21/09:42:02.444986,11343,1682088069,692860032,map,112.9784164428711,-191.59112548828125,76.22771453857422,-0.06325710120940556,0.012394658479739015,0.9154841298254399,0.3971569606292499
2023/04/21/09:42:02.444999,11344,1682088069,712860032,map,112.88510131835938,-191.46116638183594,76.20880889892578,-0.05348442978566556,-0.005495158792411079,0.9166653374018063,0.39602270464212475
2023/04/21/09:42:02.445010,11345,1682088069,753860032,map,112.69163513183594,-191.1828155517578,76.16973876953125,-0.03038570622583961,-0.031800593711052025,0.9172941051613159,0.39577393286878915
2023/04/21/09:42:02.445101,11346,1682088069,781860032,map,112.55609893798828,-190.98585510253906,76.1453857421875,-0.01592279355909939,-0.04644487480364676,0.9169311154285159,0.3960136009228463
2023/04/21/09:42:02.445114,11347,1682088069,821860032,map,112.37792205810547,-190.72311401367188,76.12271881103516,0.013271386685750496,-0.074368806986295,0.914685489193007,0.3970437120473011
2023/04/21/09:42:02.445125,11348,1682088069,851950144,map,112.23239135742188,-190.50975036621094,76.11233520507812,0.03526941796711737,-0.09723773440351069,0.911227824961446,0.39870398177726657
2023/04/21/09:42:02.445405,11349,1682088069,883950144,map,112.09101104736328,-190.31422424316406,76.10530090332031,0.040099180754484605,-0.10652115994138014,0.9096283099136091,0.3995267304070477
2023/04/21/09:42:02.445493,11350,1682088069,925950144,map,111.89673614501953,-190.03939819335938,76.10794830322266,0.03736299944662327,-0.11858496566030872,0.9076995226117808,0.40077830214700294
2023/04/21/09:42:02.445507,11351,1682088069,951950144,map,111.76093292236328,-189.84718322753906,76.11467742919922,0.014266191922043281,-0.12733848414020676,0.9070201997074823,0.4011180900396978
2023/04/21/09:42:02.445577,11352,1682088069,982950144,map,111.62698364257812,-189.65582275390625,76.12371063232422,-0.001061120668246733,-0.12824816064504166,0.9072613429012373,0.40053496731712523
2023/04/21/09:42:02.445589,11353,1682088070,21950144,map,111.4489974975586,-189.39794921875,76.1373291015625,-0.03603467302717378,-0.12372591706947808,0.9090229336550228,0.396321694385461
2023/04/21/09:42:02.446745,11354,1682088070,54950144,map,111.3031997680664,-189.19273376464844,76.1464614868164,-0.05552637347321153,-0.11866302162375089,0.9107511862516364,0.3916225947310117
2023/04/21/09:42:02.447105,11355,1682088070,81950144,map,111.16604614257812,-189.0040283203125,76.15060424804688,-0.07545113147060968,-0.11236915502736713,0.9142963894875544,0.3817623605953122
2023/04/21/09:42:02.447131,11356,1682088070,113950144,map,111.03068542480469,-188.81475830078125,76.15145111083984,-0.08240531537679165,-0.10677696760423896,0.9203073940956024,0.36720911702477327
2023/04/21/09:42:02.447629,11357,1682088070,151950144,map,110.84247589111328,-188.54580688476562,76.14907836914062,-0.06972582322645987,-0.10398553177797985,0.9279707237526714,0.3509925059309034
2023/04/21/09:42:02.448132,11358,1682088070,183950144,map,110.70977783203125,-188.3568572998047,76.14674377441406,-0.05610529731600111,-0.10377387293893618,0.931950545290434,0.34285767947954304
2023/04/21/09:42:02.534676,11359,1682088070,225950144,map,110.52409362792969,-188.091064453125,76.14878845214844,-0.025024717645123738,-0.10490244700404647,0.9382044843332986,0.32884888889806774
2023/04/21/09:42:02.534842,11360,1682088070,252950144,map,110.3885726928711,-187.9062042236328,76.15570068359375,0.023326154869107985,-0.10750764117509201,0.9441377490792683,0.3106476880749412
2023/04/21/09:42:02.534857,11361,1682088070,282950144,map,110.24568176269531,-187.7241668701172,76.16807556152344,0.03971499642523961,-0.10803609153261177,0.9455568756154786,0.30442272499042766
2023/04/21/09:42:02.534868,11362,1682088070,323950144,map,110.04804229736328,-187.47000122070312,76.19996643066406,0.05883650529573797,-0.10802302600957339,0.9476482443854377,0.29467327384603914
2023/04/21/09:42:02.534878,11363,1682088070,354950144,map,109.90958404541016,-187.29383850097656,76.23001098632812,0.062336128032080565,-0.10510914963712308,0.9506949557705932,0.28503563829075
2023/04/21/09:42:02.534924,11364,1682088070,381950144,map,109.772705078125,-187.11985778808594,76.2651138305664,0.05736298825152437,-0.10249008256747237,0.9526155033635376,0.2805872913115162
2023/04/21/09:42:02.535026,11365,1682088070,415950144,map,109.62715148925781,-186.933349609375,76.3065414428711,0.04049591430787372,-0.09533670870396088,0.9564293295384398,0.2729723251631134
2023/04/21/09:42:02.535043,11366,1682088070,454950144,map,109.45056915283203,-186.70220947265625,76.35761260986328,0.010968498688183446,-0.08120049502854708,0.9613071107571511,0.2630111282518061
2023/04/21/09:42:02.535053,11367,1682088070,484950144,map,109.32421875,-186.5208282470703,76.39351654052734,-0.0024435056892676723,-0.07376063586481688,0.9631580528297798,0.2586118191308148
2023/04/21/09:42:02.535064,11368,1682088070,525950144,map,109.1451187133789,-186.26773071289062,76.4393081665039,-0.02114865506295002,-0.05979250250417551,0.9658231877219421,0.2513227534885225
2023/04/21/09:42:02.536901,11369,1682088070,551950144,map,109.01806640625,-186.09042358398438,76.46634674072266,-0.028455487577523197,-0.04039726368203356,0.968753447364662,0.24305392113232172
2023/04/21/09:42:02.536933,11370,1682088070,584950144,map,108.88046264648438,-185.90040588378906,76.49227142333984,-0.025425376123780413,-0.03540160365493786,0.9695230488184707,0.24109223821523063
2023/04/21/09:42:02.536951,11371,1682088070,623950144,map,108.71076965332031,-185.66775512695312,76.52076721191406,-0.0053561861448914875,-0.026603210635176837,0.9709857551960415,0.23759308041131066
2023/04/21/09:42:02.536962,11372,1682088070,656950144,map,108.58126831054688,-185.49600219726562,76.54296112060547,0.02757382292187972,-0.02396422852106023,0.9708120258864794,0.23704297974454647
2023/04/21/09:42:02.536975,11373,1682088070,681950144,map,108.44779968261719,-185.32803344726562,76.5687484741211,0.04518691649905294,-0.02374958054849482,0.9700052930591325,0.23766350779517237
2023/04/21/09:42:02.537077,11374,1682088070,721950144,map,108.26177215576172,-185.09104919433594,76.61265563964844,0.0712425671321773,-0.024765930726910777,0.967827270368635,0.24004467829549236
2023/04/21/09:42:02.538762,11375,1682088070,754950144,map,108.13195037841797,-184.92431640625,76.65074157714844,0.08788405006917338,-0.026010137305088752,0.9651650225355959,0.24506403077835176
2023/04/21/09:42:02.538790,11376,1682088070,782950144,map,107.99366760253906,-184.74395751953125,76.69795989990234,0.08791418770003671,-0.025408456798281322,0.9644613808997065,0.24787071586123766
2023/04/21/09:42:02.539233,11377,1682088070,824950144,map,107.82525634765625,-184.52200317382812,76.76168823242188,0.07444954454297352,-0.018462982801761944,0.9644055363254296,0.253058192122807
2023/04/21/09:42:02.539250,11378,1682088070,983950144,map,107.12542724609375,-183.6212921142578,76.98408508300781,-0.021338641860780497,0.0005794566052964613,0.9632974535312295,0.26758625295136074
2023/04/21/09:42:02.539321,11379,1682088071,22950144,map,106.95647430419922,-183.40184020996094,77.02715301513672,-0.015812897956513,-0.007034866474394296,0.962233034872087,0.2716763938651004
2023/04/21/09:42:02.539336,11380,1682088071,55950144,map,106.83058166503906,-183.23666381835938,77.05890655517578,0.005607752122574253,-0.01890665411495752,0.9608280907504005,0.27644246486183366
2023/04/21/09:42:02.540492,11381,1682088071,82950144,map,106.68339538574219,-183.06549072265625,77.09586334228516,0.015920755363847017,-0.023845976317939808,0.9600044148899523,0.2785128445012343
2023/04/21/09:42:02.540602,11382,1682088071,124950144,map,106.50361633300781,-182.85467529296875,77.14622497558594,0.04432536313413888,-0.0368779847092167,0.9569248500363824,0.2845528039942092
2023/04/21/09:42:02.540625,11383,1682088071,152950144,map,106.36904907226562,-182.69285583496094,77.1888198852539,0.058257805358081116,-0.041131702151838756,0.9544030565760059,0.28987770005534835
2023/04/21/09:42:02.540656,11384,1682088071,185950144,map,106.22842407226562,-182.51918029785156,77.23823547363281,0.059414210172643284,-0.039875082668229804,0.953675201575647,0.2922046064882105
2023/04/21/09:42:02.540671,11385,1682088071,226950144,map,106.05689239501953,-182.30526733398438,77.30074310302734,0.050735147393362254,-0.03116619440818225,0.9533236757856418,0.2960216147501754
2023/04/21/09:42:02.540689,11386,1682088071,254059200,map,105.92681121826172,-182.14622497558594,77.34669494628906,0.03168901157598055,-0.016907158230762612,0.9537495275429959,0.2984493575180999
2023/04/21/09:42:02.540715,11387,1682088071,283059200,map,105.7822265625,-181.97634887695312,77.39341735839844,0.02104334128377778,-0.009181936585199823,0.9539599035373381,0.29905410157395845
2023/04/21/09:42:02.540794,11388,1682088071,322059200,map,105.60493469238281,-181.76600646972656,77.44612884521484,0.0038049903803410302,0.003397393682543396,0.953974254539256,0.2998453454344777
2023/04/21/09:42:02.540814,11389,1682088071,354059200,map,105.47344207763672,-181.6063232421875,77.48204803466797,-0.003054830580394503,0.007955238071310919,0.953817510409644,0.3002658445420709
2023/04/21/09:42:02.540826,11390,1682088071,382059200,map,105.3431167602539,-181.4451446533203,77.51416778564453,-0.0008059234761467881,0.008154629543259895,0.9536380280552603,0.3008443732581557
2023/04/21/09:42:02.540835,11391,1682088071,414059200,map,105.20409393310547,-181.2683868408203,77.54617309570312,0.014056034893750072,0.0038490566597180176,0.953073723900548,0.302387242941594
2023/04/21/09:42:02.540930,11392,1682088071,453059200,map,105.0340576171875,-181.0498504638672,77.58369445800781,0.03867060147040671,-0.005495621090655683,0.9514083333284886,0.3054449125073624
2023/04/21/09:42:02.540942,11393,1682088071,484059200,map,104.89960479736328,-180.89134216308594,77.61418151855469,0.05069389353120419,-0.011044606676971165,0.9501365521746723,0.30748772810783687
2023/04/21/09:42:02.541002,11394,1682088071,523059200,map,104.7142105102539,-180.66319274902344,77.66159057617188,0.06780135334242574,-0.01885673973397498,0.9474941133604333,0.3119332933950689
